temp_c,condition,wind_kph,pressure_mb,humidity,feelslike_c,windchill_c,heatindex_c,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,state,city
24.7,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",12.5,1006.0,91.0,27.3,24.7,27.3,1.0,80.0,0.0,0.0,10.0,6.0,11.9,19.2,Uttar Pradesh,Kanpur
24.2,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",10.2,1007.0,93.0,26.8,24.2,26.8,1.0,80.0,0.0,0.0,10.0,6.0,9.3,15.0,Uttar Pradesh,Kanpur
23.8,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",7.9,1007.0,95.0,26.3,23.8,26.3,0.0,0.0,0.0,0.0,10.0,6.0,6.7,10.8,Uttar Pradesh,Kanpur
23.6,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",7.7,1008.0,95.0,26.1,23.6,26.1,1.0,80.0,0.0,0.0,7.3,4.0,6.6,10.6,Uttar Pradesh,Kanpur
23.5,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",7.4,1008.0,95.0,25.9,23.5,25.9,0.0,10.0,0.0,0.0,4.7,2.0,6.4,10.3,Uttar Pradesh,Kanpur
23.3,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",7.2,1009.0,95.0,25.7,23.3,25.7,0.0,0.0,0.0,0.0,2.0,1.0,6.3,10.1,Uttar Pradesh,Kanpur
23.4,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",8.6,1008.0,95.0,25.8,23.4,25.8,0.0,10.0,0.0,0.0,2.0,1.0,7.6,12.2,Uttar Pradesh,Kanpur
23.5,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",10.1,1008.0,95.0,26.0,23.5,26.0,0.0,10.0,0.0,0.0,2.0,1.0,8.9,14.4,Uttar Pradesh,Kanpur
22.9,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",12.2,1008.0,95.0,25.3,22.9,25.3,0.0,0.0,0.0,0.0,10.0,6.0,11.2,18.0,Uttar Pradesh,Lucknow
22.9,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",11.4,1008.0,95.0,25.3,22.9,25.3,1.0,80.0,0.0,0.0,7.3,4.0,10.4,16.8,Uttar Pradesh,Lucknow
22.9,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",10.6,1008.0,96.0,25.3,22.9,25.3,0.0,10.0,0.0,0.0,4.7,2.0,9.7,15.6,Uttar Pradesh,Lucknow
22.9,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",9.7,1008.0,96.0,25.3,22.9,25.3,0.0,0.0,0.0,0.0,2.0,1.0,8.9,14.4,Uttar Pradesh,Lucknow
22.9,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",9.6,1009.0,96.0,25.3,22.9,25.3,0.0,10.0,0.0,0.0,2.0,1.0,8.7,14.0,Uttar Pradesh,Lucknow
23.0,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",9.5,1009.0,96.0,25.4,23.0,25.4,0.0,10.0,0.0,0.0,2.0,1.0,8.5,13.7,Uttar Pradesh,Lucknow
23.0,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",9.4,1010.0,96.0,25.4,23.0,25.4,0.0,0.0,0.0,0.0,2.0,1.0,8.3,13.3,Uttar Pradesh,Lucknow
23.1,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/day/143.png', 'code': 1030}",9.6,1010.0,95.0,25.5,23.1,25.5,0.0,10.0,0.0,0.0,4.7,2.0,8.4,13.6,Uttar Pradesh,Lucknow
23.1,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",9.8,1011.0,95.0,25.5,23.1,25.5,1.0,80.0,0.0,0.0,7.3,4.0,8.6,13.8,Uttar Pradesh,Lucknow
23.2,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",10.1,1012.0,95.0,25.6,23.2,25.6,0.0,0.0,0.0,0.0,10.0,6.0,8.7,14.0,Uttar Pradesh,Lucknow
23.5,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",10.6,1011.0,93.0,25.9,23.5,25.9,1.0,80.0,0.0,0.0,10.0,6.0,8.9,14.4,Uttar Pradesh,Lucknow
23.8,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.0,1010.0,92.0,26.2,23.8,26.2,0.0,3.0,0.0,0.0,10.0,6.0,9.2,14.8,Uttar Pradesh,Lucknow
24.1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.5,1010.0,90.0,26.5,24.1,26.5,0.0,0.0,0.0,0.0,10.0,6.0,9.4,15.1,Uttar Pradesh,Lucknow
24.0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.2,1009.0,90.0,26.4,24.0,26.4,0.0,3.0,0.0,0.0,10.0,6.0,9.1,14.6,Uttar Pradesh,Lucknow
24.0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",10.8,1009.0,90.0,26.3,24.0,26.3,0.0,3.0,0.0,0.0,10.0,6.0,8.8,14.2,Uttar Pradesh,Lucknow
23.9,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",10.4,1008.0,90.0,26.2,23.9,26.2,0.0,0.0,0.0,0.0,10.0,6.0,8.5,13.7,Uttar Pradesh,Lucknow
23.8,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",9.4,1009.0,91.0,26.1,23.8,26.1,0.0,3.0,0.0,0.0,10.0,6.0,7.7,12.4,Uttar Pradesh,Lucknow
23.7,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",8.3,1009.0,92.0,26.1,23.7,26.1,0.0,3.0,0.0,0.0,10.0,6.0,6.9,11.0,Uttar Pradesh,Lucknow
23.6,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",7.2,1009.0,93.0,26.0,23.6,26.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,9.7,Uttar Pradesh,Lucknow
23.5,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",6.7,1010.0,93.0,25.9,23.5,25.9,0.0,3.0,0.0,0.0,10.0,6.0,5.7,9.2,Uttar Pradesh,Lucknow
23.4,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",6.2,1010.0,93.0,25.7,23.4,25.7,0.0,3.0,0.0,0.0,10.0,6.0,5.4,8.8,Uttar Pradesh,Lucknow
23.3,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",5.8,1011.0,93.0,25.6,23.3,25.6,0.0,0.0,0.0,0.0,10.0,6.0,5.1,8.3,Uttar Pradesh,Lucknow
23.3,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",5.6,1010.0,92.0,25.6,23.3,25.6,0.0,3.0,0.0,0.0,10.0,6.0,5.3,8.5,Uttar Pradesh,Lucknow
23.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",5.5,1010.0,92.0,25.5,23.2,25.5,0.0,1.0,0.0,0.0,10.0,6.0,5.4,8.8,Uttar Pradesh,Lucknow
23.2,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",8.6,1010.0,81.0,25.2,23.2,25.2,0.0,0.0,0.0,0.0,10.0,6.0,7.6,12.2,Uttar Pradesh,Noida
23.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.3,1010.0,82.0,25.1,23.0,25.1,0.0,0.0,0.0,0.0,10.0,6.0,6.4,10.3,Uttar Pradesh,Noida
22.8,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.0,1010.0,83.0,24.9,22.8,24.9,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,Uttar Pradesh,Noida
22.6,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.7,1010.0,84.0,24.8,22.6,24.8,0.0,0.0,0.0,0.0,10.0,6.0,4.0,6.5,Uttar Pradesh,Noida
22.6,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.8,1010.0,84.0,24.8,22.6,24.8,0.0,0.0,0.0,0.0,10.0,6.0,4.2,6.7,Uttar Pradesh,Noida
22.5,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.9,1011.0,84.0,24.8,22.5,24.8,0.0,0.0,0.0,0.0,10.0,6.0,4.3,7.0,Uttar Pradesh,Noida
22.5,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.0,1011.0,85.0,24.8,22.5,24.8,0.0,0.0,0.0,0.0,10.0,6.0,4.5,7.2,Uttar Pradesh,Noida
23.7,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.4,1011.0,79.0,25.7,23.7,25.7,0.0,0.0,0.0,0.0,10.0,6.0,3.7,6.0,Uttar Pradesh,Noida
24.8,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.8,1012.0,73.0,26.7,24.8,26.7,0.0,0.0,0.0,0.0,10.0,6.0,3.0,4.8,Uttar Pradesh,Noida
26.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.2,1012.0,67.0,27.6,26.0,27.6,0.0,0.0,0.0,0.0,10.0,6.0,2.2,3.6,Uttar Pradesh,Noida
28.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.8,1012.0,59.0,29.6,28.0,29.6,0.0,0.0,0.0,0.0,10.0,6.0,2.7,4.3,Uttar Pradesh,Noida
30.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.4,1011.0,52.0,31.7,30.0,31.7,0.0,0.0,0.0,0.0,10.0,6.0,3.1,5.0,Uttar Pradesh,Noida
32.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.0,1010.0,44.0,33.7,32.0,33.7,0.0,0.0,0.0,0.0,10.0,6.0,3.6,5.8,Uttar Pradesh,Noida
32.4,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.6,1010.0,41.0,33.7,32.4,33.7,0.0,0.0,0.0,0.0,10.0,6.0,4.7,7.6,Uttar Pradesh,Noida
32.9,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.2,1009.0,37.0,33.7,32.9,33.7,0.0,0.0,0.0,0.0,10.0,6.0,5.8,9.4,Uttar Pradesh,Noida
33.3,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.7,1008.0,34.0,33.7,33.3,33.7,0.0,0.0,0.0,0.0,10.0,6.0,6.9,11.2,Uttar Pradesh,Noida
32.8,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.9,1008.0,36.0,33.4,32.8,33.4,0.0,0.0,0.0,0.0,10.0,6.0,6.3,10.2,Uttar Pradesh,Noida
32.4,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.0,1008.0,38.0,33.1,32.4,33.1,0.0,0.0,0.0,0.0,10.0,6.0,5.7,9.2,Uttar Pradesh,Noida
31.9,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.2,1009.0,40.0,32.8,31.9,32.8,0.0,0.0,0.0,0.0,10.0,6.0,5.1,8.3,Uttar Pradesh,Noida
30.7,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.7,1009.0,43.0,31.6,30.7,31.6,0.0,0.0,0.0,0.0,10.0,6.0,5.3,8.5,Uttar Pradesh,Noida
29.6,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.2,1009.0,46.0,30.3,29.6,30.3,0.0,0.0,0.0,0.0,10.0,6.0,5.4,8.8,Uttar Pradesh,Noida
28.4,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.8,1009.0,49.0,29.1,28.4,29.1,0.0,0.0,0.0,0.0,10.0,6.0,5.6,9.0,Uttar Pradesh,Noida
27.9,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.9,1010.0,45.0,28.3,27.9,28.3,0.0,0.0,0.0,0.0,10.0,6.0,4.9,7.9,Uttar Pradesh,Noida
27.3,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.1,1010.0,42.0,27.4,27.3,27.4,0.0,0.0,0.0,0.0,10.0,6.0,4.3,6.8,Uttar Pradesh,Noida
24.3,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",5.0,1007.0,96.0,27.1,24.3,27.1,0.0,0.0,0.0,0.0,2.0,1.0,4.7,7.6,Uttar Pradesh,Varanasi
24.3,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",4.3,1007.0,96.0,27.1,24.3,27.1,0.0,10.0,0.0,0.0,2.0,1.0,4.0,6.5,Uttar Pradesh,Varanasi
24.4,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",3.6,1007.0,96.0,27.2,24.4,27.2,0.0,10.0,0.0,0.0,2.0,1.0,3.4,5.4,Uttar Pradesh,Varanasi
24.4,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",2.9,1007.0,96.0,27.2,24.4,27.2,0.0,0.0,0.0,0.0,2.0,1.0,2.7,4.3,Uttar Pradesh,Varanasi
24.5,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",3.1,1007.0,95.0,27.3,24.5,27.3,0.0,10.0,0.0,0.0,2.0,1.0,2.9,4.7,Uttar Pradesh,Varanasi
24.6,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",3.4,1008.0,95.0,27.5,24.6,27.5,0.0,10.0,0.0,0.0,2.0,1.0,3.1,5.0,Uttar Pradesh,Varanasi
24.7,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/day/143.png', 'code': 1030}",3.6,1009.0,95.0,27.6,24.7,27.6,0.0,0.0,0.0,0.0,2.0,1.0,3.4,5.4,Uttar Pradesh,Varanasi
25.5,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/day/143.png', 'code': 1030}",2.9,1009.0,91.0,28.7,25.5,28.7,0.0,10.0,0.0,0.0,4.7,2.0,2.6,4.2,Uttar Pradesh,Varanasi
26.2,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",2.2,1010.0,87.0,29.7,26.2,29.7,0.0,3.0,0.0,0.0,7.3,4.0,1.9,3.0,Uttar Pradesh,Varanasi
27.0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",1.4,1010.0,84.0,30.8,27.0,30.8,0.0,0.0,0.0,0.0,10.0,6.0,1.1,1.8,Uttar Pradesh,Varanasi
27.9,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",4.2,1009.0,81.0,32.3,27.9,32.3,0.0,3.0,0.0,0.0,10.0,6.0,3.8,6.1,Uttar Pradesh,Varanasi
28.8,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",7.0,1008.0,78.0,33.8,28.8,33.8,1.0,80.0,0.0,0.0,10.0,6.0,6.5,10.4,Uttar Pradesh,Varanasi
29.7,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",9.7,1008.0,75.0,35.3,29.7,35.3,0.0,0.0,0.0,0.0,10.0,6.0,9.2,14.8,Uttar Pradesh,Varanasi
29.4,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",10.8,1007.0,76.0,34.8,29.4,34.8,1.0,80.0,0.0,0.0,10.0,6.0,11.3,18.2,Uttar Pradesh,Varanasi
29.1,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",11.9,1007.0,77.0,34.3,29.1,34.3,1.0,80.0,0.0,0.0,10.0,6.0,13.5,21.7,Uttar Pradesh,Varanasi
28.8,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",13.0,1006.0,78.0,33.8,28.8,33.8,0.0,0.0,0.0,0.0,10.0,6.0,15.7,25.2,Uttar Pradesh,Varanasi
27.5,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",12.5,1007.0,84.0,31.9,27.5,31.9,1.0,80.0,0.0,0.0,9.0,5.0,14.7,23.6,Uttar Pradesh,Varanasi
26.2,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/356.png', 'code': 1243}",12.0,1007.0,89.0,29.9,26.2,29.9,1.0,81.0,0.0,0.0,8.0,4.0,13.7,22.1,Uttar Pradesh,Varanasi
24.9,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",11.5,1008.0,95.0,28.0,24.9,28.0,0.0,0.0,0.0,0.0,7.0,4.0,12.8,20.5,Uttar Pradesh,Varanasi
24.6,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",11.3,1008.0,96.0,27.6,24.6,27.6,1.0,81.0,0.0,0.0,8.0,4.0,13.2,21.2,Uttar Pradesh,Varanasi
24.3,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",11.0,1009.0,96.0,27.2,24.3,27.2,1.0,80.0,0.0,0.0,9.0,5.0,13.6,22.0,Uttar Pradesh,Varanasi
24.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",10.8,1009.0,97.0,26.8,24.0,26.8,0.0,0.0,0.0,0.0,10.0,6.0,14.1,22.7,Uttar Pradesh,Varanasi
23.6,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",8.3,1009.0,97.0,26.3,23.6,26.3,1.0,80.0,0.0,0.0,7.3,4.0,10.5,16.9,Uttar Pradesh,Varanasi
23.3,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",5.8,1010.0,97.0,25.9,23.3,25.9,0.0,10.0,0.0,0.0,4.7,2.0,6.9,11.2,Uttar Pradesh,Varanasi
24.3,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",7.9,1008.0,94.0,26.9,24.3,26.9,0.0,0.0,0.0,0.0,10.0,6.0,7.2,11.5,Uttar Pradesh,Allahabad
24.3,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",7.0,1007.0,94.0,26.9,24.3,26.9,0.0,2.0,0.0,0.0,10.0,6.0,6.3,10.1,Uttar Pradesh,Allahabad
24.3,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",6.0,1007.0,94.0,27.0,24.3,27.0,0.0,3.0,0.0,0.0,10.0,6.0,5.4,8.6,Uttar Pradesh,Allahabad
24.3,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",5.0,1007.0,94.0,27.0,24.3,27.0,0.0,0.0,0.0,0.0,10.0,6.0,4.5,7.2,Uttar Pradesh,Allahabad
24.4,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",4.2,1008.0,93.0,27.1,24.4,27.1,0.0,3.0,0.0,0.0,10.0,6.0,3.7,6.0,Uttar Pradesh,Allahabad
24.4,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",3.4,1008.0,93.0,27.1,24.4,27.1,0.0,3.0,0.0,0.0,10.0,6.0,3.0,4.8,Uttar Pradesh,Allahabad
24.5,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",2.5,1009.0,93.0,27.2,24.5,27.2,0.0,0.0,0.0,0.0,10.0,6.0,2.2,3.6,Uttar Pradesh,Allahabad
24.9,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",2.6,1009.0,91.0,27.7,24.9,27.7,0.0,3.0,0.0,0.0,10.0,6.0,2.2,3.6,Uttar Pradesh,Allahabad
25.4,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",2.8,1010.0,89.0,28.3,25.4,28.3,0.0,3.0,0.0,0.0,10.0,6.0,2.2,3.6,Uttar Pradesh,Allahabad
25.8,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",2.9,1011.0,87.0,28.8,25.8,28.8,0.0,0.0,0.0,0.0,10.0,6.0,2.2,3.6,Uttar Pradesh,Allahabad
26.6,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",4.6,1010.0,84.0,30.0,26.6,30.0,0.0,3.0,0.0,0.0,10.0,6.0,3.5,5.6,Uttar Pradesh,Allahabad
27.4,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",6.2,1009.0,81.0,31.1,27.4,31.1,1.0,80.0,0.0,0.0,10.0,6.0,4.8,7.7,Uttar Pradesh,Allahabad
28.2,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",7.9,1008.0,77.0,32.3,28.2,32.3,0.0,0.0,0.0,0.0,10.0,6.0,6.0,9.7,Uttar Pradesh,Allahabad
28.4,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",9.7,1008.0,75.0,32.5,28.4,32.5,1.0,80.0,0.0,0.0,10.0,6.0,8.1,13.1,Uttar Pradesh,Allahabad
28.7,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",11.5,1007.0,74.0,32.7,28.7,32.7,1.0,80.0,0.0,0.0,10.0,6.0,10.2,16.4,Uttar Pradesh,Allahabad
28.9,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",13.3,1007.0,72.0,32.9,28.9,32.9,0.0,0.0,0.0,0.0,10.0,6.0,12.3,19.8,Uttar Pradesh,Allahabad
27.4,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",13.7,1007.0,78.0,30.9,27.4,30.9,1.0,80.0,0.0,0.0,9.7,6.0,13.2,21.2,Uttar Pradesh,Allahabad
25.9,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",14.0,1008.0,85.0,28.9,25.9,28.9,0.0,21.0,0.0,0.0,9.3,5.0,14.1,22.7,Uttar Pradesh,Allahabad
24.4,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",14.4,1008.0,91.0,26.9,24.4,26.9,0.0,0.0,0.0,0.0,9.0,5.0,15.0,24.1,Uttar Pradesh,Allahabad
24.1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",13.0,1009.0,92.0,26.6,24.1,26.6,0.0,21.0,0.0,0.0,9.3,5.0,13.2,21.2,Uttar Pradesh,Allahabad
23.9,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",11.5,1009.0,93.0,26.4,23.9,26.4,1.0,80.0,0.0,0.0,9.7,6.0,11.4,18.4,Uttar Pradesh,Allahabad
23.6,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",10.1,1010.0,95.0,26.1,23.6,26.1,0.0,0.0,0.0,0.0,10.0,6.0,9.6,15.5,Uttar Pradesh,Allahabad
23.4,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",8.9,1010.0,94.0,25.8,23.4,25.8,1.0,80.0,0.0,0.0,10.0,6.0,8.6,13.9,Uttar Pradesh,Allahabad
23.1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",7.7,1010.0,94.0,25.5,23.1,25.5,0.0,1.0,0.0,0.0,10.0,6.0,7.7,12.4,Uttar Pradesh,Allahabad
22.3,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.6,1009.0,89.0,24.7,22.3,24.7,0.0,0.0,0.0,0.0,10.0,6.0,7.6,12.2,Uttar Pradesh,Agra
22.1,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.7,1009.0,90.0,24.6,22.1,24.6,0.0,0.0,0.0,0.0,10.0,6.0,7.7,12.4,Uttar Pradesh,Agra
